# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
2296            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54967636e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2297            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54967111e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2298            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54966586e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2299            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54966062e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2300            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54965538e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2301            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54965015e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2302            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54964492e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2303            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54963970e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2304            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54963448e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2305            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54962927e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2306            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54962406e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2307            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54961885e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2308            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54961365e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2309            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54960845e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2310            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54960326e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2311            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54959807e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2312            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54959289e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2313            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54958771e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2314            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54958253e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2315            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54957736e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2316            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54957220e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2317            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54956704e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2318            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54956188e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2319            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54955672e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2320            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54955158e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2321            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54954643e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2322            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54954129e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2323            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54953615e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2324            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54953102e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2325            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54952590e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2326            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54952077e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2327            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54951565e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2328            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54951054e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2329            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54950543e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2330            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54950032e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2331            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54949522e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2332            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54949012e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2333            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54948503e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2334            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54947994e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2335            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54947486e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2336            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54946978e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2337            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54946470e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2338            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54945963e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2339            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54945456e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2340            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54944950e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2341            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54944444e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2342            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54943939e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2343            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54943434e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2344            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54942929e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2345            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54942425e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2346            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54941921e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2347            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54941418e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2348            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54940915e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2349            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54940412e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2350            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54939910e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2351            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54939408e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2352            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54938907e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2353            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54938406e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2354            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54937906e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2355            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54937406e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2356            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54936906e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2357            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54936407e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2358            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54935908e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2359            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54935410e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2360            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54934912e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2361            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54934414e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2362            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54933917e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2363            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54933420e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2364            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54932924e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2365            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54932428e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2366            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54931933e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2367            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54931438e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2368            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54930943e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2369            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54930449e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2370            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54929955e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2371            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54929462e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2372            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54928969e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2373            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54928476e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2374            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54927984e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2375            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54927492e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2376            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54927001e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2377            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54926510e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2378            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54926019e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2379            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54925529e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2380            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54925039e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2381            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54924550e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2382            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54924061e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2383            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54923573e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2384            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54923084e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2385            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54922597e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2386            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54922109e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2387            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54921622e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2388            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54921136e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2389            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54920650e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2390            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54920164e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2391            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54919679e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2392            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54919194e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2393            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54918709e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2394            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54918225e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2395            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54917742e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2396            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54917258e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2397            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54916775e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2398            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54916293e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2399            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54915811e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2400            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54915329e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2401            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54914848e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2402            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54914367e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2403            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54913886e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2404            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54913406e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2405            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54912926e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2406            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54912447e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2407            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54911968e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2408            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54911489e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2409            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54911011e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2410            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54910533e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2411            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54910056e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2412            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54909579e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2413            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54909102e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2414            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54908626e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2415            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54908150e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2416            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54907675e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2417            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54907200e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2418            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54906725e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2419            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54906251e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2420            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54905777e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
2421            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.54905303e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
